"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0034973",0,NA,NA,NA,NA,NA
"FBgn0034974",0.952739367448301,-2.46396952625912,1.77527364113453,-1.38793787569812,0.165155963173159,NA
"FBgn0034975",788.666873920316,-0.134924548239174,0.0699394364880167,-1.92916264434432,0.0537106740504044,0.138162618152155
"FBgn0034976",884.228483539483,0.0392630273434875,0.0620445265516271,0.632820161997961,0.526851088851926,0.688079893224938
"FBgn0034978",3898.380218263,0.26911110821137,0.0397859928598506,6.76396613148089,1.34264483284948e-11,3.01329544284683e-10
"FBgn0034982",335.50419437,-0.279746617901917,0.103596644085826,-2.70034440179508,0.0069267729652222,0.0267100959028199
"FBgn0034985",698.631167007264,-0.198113516870862,0.0928963428418866,-2.13262988412858,0.0329550998363422,0.0951106857656871
"FBgn0034986",152.670751080105,-0.119481208608716,0.130473525161809,-0.915750597376279,0.359797720280888,0.53856514104938
"FBgn0034988",145.129699276489,-0.0349518039002854,0.142571870266608,-0.245152173671607,0.806338606420876,0.887235544968837
"FBgn0034989",876.440056329762,0.212523158354739,0.06457542888319,3.29108396227875,0.000998021204448762,0.00522442404415786
"FBgn0034990",52.5671722886061,0.0115929830671783,0.217197022721387,0.0533754234838175,0.957432786511567,0.977003403844788
"FBgn0034994",1.02781340901667,0.713652607928705,1.61860483157596,0.440906016098972,0.659281038122747,NA
"FBgn0034996",1.52094030937186,-0.0140702771353342,1.23817582369563,-0.0113637149636294,0.990933262414951,NA
"FBgn0034997",599.703274181048,0.628137135371815,0.0903349317539903,6.95342458532459,3.56523580646122e-12,8.77082289502983e-11
"FBgn0034998",0.365690074831746,0.719149334138757,2.59953607385678,0.276645260425949,0.782052507673447,NA
"FBgn0034999",141.518029067754,-1.94832110414611,0.166117486375952,-11.7285732324213,9.09792706715282e-32,1.41073008492791e-29
"FBgn0035000",9.20345960782428,-1.42553975176344,0.602369800423975,-2.36655249111108,0.0179546279934987,0.0587291456506058
"FBgn0035001",2627.04827933774,0.0640570318585977,0.0665736122435446,0.962198530316479,0.335949887255428,0.514596302017983
"FBgn0035003",0.496110166594458,2.4405952592404,2.29276704588166,1.0644758976383,0.287113167363103,NA
"FBgn0035004",0,NA,NA,NA,NA,NA
"FBgn0035005",0.839270589410606,1.38484212434322,2.05942506219211,0.672441134065421,0.501302903464002,NA
"FBgn0035006",1.61443015202536,-0.681230324350393,1.28564775908585,-0.529873225022983,0.596199831327345,NA
"FBgn0035007",2.20840838714512,1.4155500159375,1.31265424045954,1.07838756948055,0.28086083201708,0.455231193358061
"FBgn0035008",2.98564033806804,0.416515830188276,1.17946927310124,0.353138347634193,0.723984725267774,0.833718879080724
"FBgn0035009",0.121233113050434,0.727783859195047,3.5338115409304,0.205948690462263,0.836830991110054,NA
"FBgn0035010",877.184340735221,-0.135547460777187,0.0700763866470257,-1.93428153566105,0.0530785221790717,0.136965606651694
"FBgn0035011",0,NA,NA,NA,NA,NA
"FBgn0035012",0,NA,NA,NA,NA,NA
"FBgn0035014",0.856137303488564,-0.391027586909277,1.70920901208026,-0.228776927892137,0.819042300119598,NA
"FBgn0035016",2587.79534297908,-0.293424919455485,0.0617706089791612,-4.75023517340543,2.03180219323578e-06,1.98790283418499e-05
"FBgn0035019",0,NA,NA,NA,NA,NA
"FBgn0035020",876.97820851115,0.0448584047431138,0.079434152734724,0.56472440630067,0.572261230962165,0.724637643858797
"FBgn0035021",152.395521354858,0.132594825811828,0.133970955206218,0.989728151208059,0.322307011345211,0.500242272379373
"FBgn0035022",37.8976553814064,0.188665120706912,0.26222498399141,0.719478052148885,0.471846420544006,0.640604439884234
"FBgn0035023",1510.99725867789,-0.255781945140802,0.11355372910303,-2.25251911285737,0.0242894862830235,0.0744693237329127
"FBgn0035024",419.720367574177,0.155602859920171,0.0946408391928142,1.64414074565798,0.100147133171217,0.219806153476312
"FBgn0035025",75.312374294766,-0.152492779956795,0.188193024789557,-0.810299851056204,0.41776786093792,0.593069259098165
"FBgn0035026",620.93363521906,-0.174899156562431,0.0853867766591045,-2.04831665283131,0.04052898230535,0.111768689009149
"FBgn0035027",627.65256526591,0.178592475946588,0.0838816825155762,2.12909982955367,0.0332460018759248,0.0957881709454432
"FBgn0035028",400.394993934352,0.0453895860925329,0.110122799520149,0.412172468283717,0.680213015267801,0.803659662693451
"FBgn0035031",0,NA,NA,NA,NA,NA
"FBgn0035032",2021.73927361569,-0.412360173834272,0.085579007777977,-4.81847341469632,1.44660796510637e-06,1.46145961647567e-05
"FBgn0035033",544.222114176552,-0.118098869149684,0.0874983735826677,-1.34972644992202,0.177103744821034,0.332394052968026
"FBgn0035034",1.10825973755954,1.01236412515423,1.47768488442258,0.685101496148701,0.493279876211184,NA
"FBgn0035035",118.80538018232,0.0039254571489022,0.142824432665222,0.0274844932036482,0.97807330780699,0.988025354617683
"FBgn0035036",148.373103728386,0.0438731818512509,0.131053276948559,0.334773634607184,0.737795850566785,0.843940285699602
"FBgn0035039",45.3261425439945,-0.522787221016975,0.230636599995722,-2.26671404723566,0.023407699733074,0.0723510719022288
"FBgn0035040",49.1552472811214,0.0781883769808511,0.236072865349598,0.331204422266247,0.740490080077204,0.846156261669284
"FBgn0035041",962.961209910531,0.116359740008247,0.0687876991008762,1.6915777316175,0.0907265153172109,0.204334321689335
"FBgn0035042",1.87094152462423,0.98469849237353,1.12446574353863,0.875703415628068,0.381191288021976,0.55994138676861
"FBgn0035043",2.05477231596957,-0.754987937585233,1.24491206292891,-0.60645884963872,0.544210099991823,0.702608167140432
"FBgn0035044",21.7094648575914,-0.193192808111753,0.320628278564416,-0.602544507230479,0.546811746327597,0.704351341965592
"FBgn0035046",566.083916923776,-0.262081900766192,0.0856281752726212,-3.0606970186131,0.00220822425074546,0.0102119145874962
"FBgn0035047",252.079498641757,-0.0655406590734112,0.111206892137454,-0.589357887930197,0.555621219914855,0.711757111604535
"FBgn0035049",171.125796642253,-0.285477433457226,0.181740169301482,-1.57079986529372,0.116229143383675,0.24515438033564
"FBgn0035050",706.376571190262,-0.271148817807083,0.0966035474717832,-2.80682050404291,0.00500331123400875,0.0203270691420586
"FBgn0035056",0.740140336377502,0.0338674873887147,1.7039969279934,0.0198753218578842,0.984142831560842,NA
"FBgn0035057",0,NA,NA,NA,NA,NA
"FBgn0035059",306.677619462418,0.160337013915994,0.0996475804578867,1.60904071307337,0.107607439547887,0.23150189958652
"FBgn0035060",3077.98153558908,-0.205591453555002,0.0461427411789673,-4.45555353457663,8.36770111775014e-06,7.19622296126512e-05
"FBgn0035063",39.6433634085474,0.0238428754401211,0.248121004053834,0.096093740757828,0.923446122454687,0.956242802509488
"FBgn0035064",115.173414897483,0.11257843981457,0.148178440378019,0.759749120907002,0.447404560847155,0.620257149242724
"FBgn0035065",139.870737416038,0.113788672115672,0.130821701474662,0.869799664986862,0.3844098946013,0.562569835742844
"FBgn0035068",0,NA,NA,NA,NA,NA
"FBgn0035069",0,NA,NA,NA,NA,NA
"FBgn0035070",0.599380652035371,-0.512247645042566,2.08230223919609,-0.246000621523765,0.805681751377791,NA
"FBgn0035073",205.713175629181,-0.367966891985639,0.111167462575113,-3.31002330593822,0.000932882033324479,0.00494925595077383
"FBgn0035076",107.041422650512,-2.27889448778881,0.222020554831644,-10.2643401171431,1.02016039596793e-24,9.23922255958918e-23
"FBgn0035077",1.51989325004527,-0.0130047550724157,1.17842640327864,-0.011035695599007,0.991194967586655,NA
"FBgn0035078",30.7483809876602,0.264391908090414,0.278658038499653,0.948804166978098,0.342720222164474,0.520489130110508
"FBgn0035082",118.932597019808,0.125317324359636,0.159259510575991,0.786874981006805,0.431355054711462,0.605304762089278
"FBgn0035083",995.952196166547,0.490913939236915,0.0840208457131156,5.84276360313145,5.13418515913595e-09,7.73832855943995e-08
"FBgn0035084",27.3084747382472,-0.325597027437915,0.300295089121899,-1.08425691672149,0.278250901971064,0.452362149447478
"FBgn0035085",6.72609106400241,1.53381018500777,0.61352205301135,2.50000823520422,0.0124190419562559,0.0432335821690956
"FBgn0035086",954.668382779061,0.108295514239393,0.0713906922775731,1.51694164581471,0.129281417763003,0.264825065930058
"FBgn0035087",1259.35104576887,-0.101078425025193,0.0738858222636661,-1.36803546239884,0.171300976105009,0.324466812781541
"FBgn0035088",300.493822361238,0.133142783047129,0.105144864394763,1.26627946893582,0.20541304477783,0.369649569237966
"FBgn0035089",18.1804015665778,-1.65211217059717,0.396798861241666,-4.16360108853983,3.13267234645777e-05,0.000241232270832572
"FBgn0035090",202.376408819639,-1.72201759506463,0.201798576457193,-8.5333485760734,1.42171499632326e-17,6.35363811020623e-16
"FBgn0035091",92.2286621823913,0.0041937605611119,0.224436078270122,0.0186857683195857,0.985091781509915,0.992200161983418
"FBgn0035092",3726.74596402786,-0.127779916330718,0.0510392372680608,-2.50356241923467,0.0122949990787468,0.0428712165491975
"FBgn0035094",18.1681488091231,0.61423762892331,0.376653278656523,1.63077733217728,0.102937312141309,0.224235941348266
"FBgn0035097",1.01103370239948,0.702988544132113,1.55721253110152,0.451440333346691,0.651672219419914,NA
"FBgn0035099",203.414314133642,0.693184540698114,0.151415612632211,4.57802553282179,4.6938541090584e-06,4.22116897645902e-05
"FBgn0035101",1287.33841968706,-0.000266624492294147,0.0538036367088617,-0.00495551060492222,0.996046090780192,0.997996445373456
"FBgn0035102",134.103073525517,0.265318424382284,0.157322313978128,1.68646403471519,0.0917064567232293,0.205771514603273
"FBgn0035103",42.6434866318739,0.368520141215596,0.238898159917055,1.54258258558184,0.122932085978018,0.255293621732759
"FBgn0035104",20.5116091110666,1.27823041866275,0.367789734114525,3.47543800193381,0.000510019867655392,0.0029372781798454
"FBgn0035106",1154.62256757504,-0.0296401719896126,0.0781138931438724,-0.379448146759507,0.704355103028112,0.819390594420975
"FBgn0035107",424.671303884063,0.100517224297801,0.084032636013994,1.19616888230261,0.231630661492363,0.399478966921611
"FBgn0035109",55.0511332903785,-0.100097461493656,0.216540581423555,-0.462257286073618,0.643896826660053,0.778089517539141
"FBgn0035110",190.979618458725,0.154120069781091,0.120118547130941,1.28306638285497,0.199468820141875,0.362008140686637
"FBgn0035111",488.161454678105,0.202417252202704,0.0778808816182218,2.59906215744923,0.00934788450387833,0.0340449288301391
"FBgn0035112",97.6196604132029,-0.787903667804755,0.173806528533622,-4.53322251156026,5.80905641739366e-06,5.11176985172887e-05
"FBgn0035113",62.7805143174658,0.648057795360103,0.202084710804117,3.20686207670738,0.001341913160058,0.00671547153057874
"FBgn0035120",55.924418512946,0.512000271427406,0.237494191261885,2.15584334381813,0.0310958996946262,0.0905363975746245
"FBgn0035121",679.40086072173,-0.214770284348892,0.0650238868902126,-3.30294441966402,0.000956753490560504,0.00504206899998405
"FBgn0035122",218.516458193183,-0.31327525079641,0.11007646399643,-2.84597850823561,0.00442751829747106,0.0183743804770149
"FBgn0035124",1.96558403773559,1.59776596367846,1.224211642592,1.30513867708,0.191845630800894,0.351413672027269
"FBgn0035131",1.02311673158164,1.59657111439419,1.87179145616812,0.852964206633707,0.393679153766583,NA
"FBgn0035132",167.077462344579,0.685413706809832,0.135247918188289,5.06783184533471,4.02372618520808e-07,4.48082848524695e-06
"FBgn0035134",105.772824001962,0.204898841326076,0.159609771998775,1.28374872515731,0.199229889662919,0.361702801279105
"FBgn0035137",338.672616499995,0.157311605596638,0.102406924637144,1.53614226922677,0.124503491310667,0.257459836345396
"FBgn0035138",0.337655384448918,-0.642825675381058,3.01027527044016,-0.213543818299071,0.830902815143522,NA
"FBgn0035139",0.964779306881225,0.815361460449886,1.54887515816865,0.526421678435303,0.598595256741226,NA
"FBgn0035140",119.648051346575,-0.037352019138088,0.153951247284536,-0.242622387261684,0.808297936796916,0.888138402961095
"FBgn0035141",48.543591701926,-0.0576040236812594,0.22635528689703,-0.254484993352348,0.799120896132162,0.882412953281888
"FBgn0035142",5475.87501149597,0.242126073027636,0.0655958802216147,3.69117804669465,0.000223217812034323,0.00144217871739852
"FBgn0035143",4.60167611824275,0.905011468386684,0.715548630239961,1.2647798208812,0.205950266979321,0.370095703646421
"FBgn0035144",4.92521377699403,0.6667502318467,0.700161503494658,0.952280621711999,0.340954682863048,0.518668652129792
"FBgn0035145",530.8909257372,-0.106092388297224,0.0793782878789192,-1.33654165556019,0.181372294655887,0.337607141416578
"FBgn0035146",508.849833189515,0.545206745473901,0.0818530516120617,6.66079925838172,2.72342416678413e-11,5.83086253616502e-10
"FBgn0035147",360.065427864688,0.180833654408101,0.0864529266264426,2.09170078405178,0.0364652903383994,0.103061524806181
"FBgn0035148",188.079912230805,-0.0871071123638475,0.119985495966541,-0.725980350059463,0.467850816787077,0.637032809451182
"FBgn0035149",87.4691102239947,-0.0419168310185267,0.194431547971701,-0.21558657252797,0.829310023257763,0.90279318987554
"FBgn0035150",156.385764187494,0.192648853509445,0.138915704531725,1.38680399137628,0.165501539699588,0.316528267106258
"FBgn0035151",8.11550888237378,0.0522162513847005,0.53149726500415,0.0982436878283707,0.921738792362833,0.955344824897836
"FBgn0035152",119.650238348126,-0.201200320007982,0.158394489826051,-1.27024822788306,0.20399622340849,0.367681815844046
"FBgn0035153",184.393969762419,0.512775780076069,0.121524120157816,4.21953912861215,2.448022347624e-05,0.000192715851581415
"FBgn0035154",1.71448525772628,1.90665897956472,1.31845356660967,1.4461328239777,0.14813995079318,NA
"FBgn0035155",115.680753342752,0.163393347030185,0.141082045691368,1.1581441580995,0.246805212187524,0.417419359036047
"FBgn0035157",122.147549618698,0.218435643421191,0.146567501484862,1.49034159147314,0.13613444179919,0.275172798217048
"FBgn0035158",264.24236456341,0.0854270422304396,0.117965986190575,0.724166727962004,0.468963382463513,0.638129405149792
"FBgn0035159",49.7980157488722,-0.337188758931213,0.224762566805282,-1.50019980517187,0.133562653722285,0.271745566241324
"FBgn0035160",78.1797620342517,0.227516935418068,0.181995092127146,1.25012676308391,0.211253244679674,0.375394870083922
"FBgn0035161",4.37839108923474,1.10368444867152,0.825353533393619,1.337226296389,0.181148780747201,0.337347438557599
"FBgn0035162",1310.58261440357,0.0360040543285358,0.0784780954711155,0.458778390484608,0.646393314285716,0.780277091106395
"FBgn0035164",66.2677955685664,0.049777976823962,0.248398805165998,0.200395395584519,0.841171360247356,0.909041475245686
"FBgn0035165",886.993077928778,-0.17407797219251,0.0749126122765651,-2.3237471889225,0.0201390477046977,0.0643468667530054
"FBgn0035166",105.891540094714,-0.254002695954196,0.1530647097503,-1.6594464940257,0.0970258540105845,0.21514847478259
"FBgn0035167",16.0984868078968,0.284658924463761,0.377699103854866,0.753665872008909,0.451049879495286,0.622863914013596
"FBgn0035168",28.1359151265093,0.103286143986836,0.295112398041486,0.349989172506117,0.72634682348928,0.835123400920042
"FBgn0035169",130.360500101669,-0.596014022797254,0.150264169115901,-3.96644140984494,7.29536986458486e-05,0.000522468965669429
"FBgn0035170",1335.44950037193,0.091340809603993,0.0606968147840173,1.50486990015899,0.132357528223621,0.26977632818971
"FBgn0035171",2081.21197282236,0.131713580149345,0.0509559369511345,2.58485248295316,0.00974206688320768,0.035192485874602
"FBgn0035173",1070.03541240003,-0.0543180739740813,0.0698118133107884,-0.778064218619677,0.43653115549658,0.610308722042622
"FBgn0035176",2.00986195591091,-0.0338053869824891,1.11343038058085,-0.0303614734895715,0.975778770381841,0.987160926857232
"FBgn0035179",696.890693986141,-0.123549246285392,0.0666258378736032,-1.85437437229351,0.0636856186390088,0.15695653023083
"FBgn0035181",357.724805120416,-0.231055476959264,0.0993295680968725,-2.32615002145106,0.0200105488181345,0.0640014929967158
"FBgn0035186",8.20034470268318,0.570054570210756,0.652192842793315,0.874058304242094,0.382086502861927,0.560472370951585
"FBgn0035187",379.912741241828,-0.0744708971517322,0.106847040939967,-0.696986051242862,0.485811523233444,0.65296053108875
"FBgn0035189",105.028568444221,-0.115248795013503,0.178487243022239,-0.64569765918309,0.518475176847153,0.680615053855023
"FBgn0035192",1.77121390364398,-0.862694181413678,1.16622688080997,-0.739731003983131,0.45946323159162,NA
"FBgn0035193",0.403168821452758,-2.1130227606021,2.79354217334448,-0.756395511320437,0.449412098422415,NA
"FBgn0035194",7.93274230662279,-0.0808090729414999,0.573242787586681,-0.140968320389518,0.887894969052789,0.93534117573007
"FBgn0035196",2.9653970422387,0.476394038144385,0.961287513369461,0.495579138934771,0.620191374007452,0.762681869934182
"FBgn0035198",8.49921954346329,1.92026605062631,0.771975016232411,2.4874717578272,0.0128654668166084,0.0445624218270936
"FBgn0035199",28.4025974787547,-0.0597670961568015,0.334027798316229,-0.178928509717084,0.8579938365014,0.918868006988562
"FBgn0035203",130.034689081445,-0.280739831967156,0.142004557639895,-1.97697761700772,0.0480441603177866,0.126951700669307
"FBgn0035204",679.960131458933,-0.590795051562299,0.0742889948177293,-7.95265911205065,1.82550146409122e-15,6.39800752859916e-14
"FBgn0035205",1250.93660500879,-0.145449235885447,0.05251171635668,-2.76984349354532,0.00560832338834599,0.0223939061866301
"FBgn0035206",217.748234694363,-0.159780086433354,0.114970587456344,-1.38974749949873,0.16460556551801,0.315286048570338
"FBgn0035207",2048.47635641957,-0.0853601747056712,0.0543281924402655,-1.57119482301064,0.116137402232013,0.245011373828575
"FBgn0035208",0,NA,NA,NA,NA,NA
"FBgn0035209",2.36993800360072,3.08063753467525,1.29710421859297,2.37501157618389,0.0175483998232517,0.0577089729406033
"FBgn0035210",28.7798002473488,0.673976921345984,0.332523428898491,2.02685544167094,0.0426771985711853,0.116499986710459
"FBgn0035211",182.480024415092,0.0820124877165869,0.128718371737786,0.637146715028803,0.524029282143674,0.685624323424435
"FBgn0035213",137.3512659873,0.149558188540259,0.1342207550101,1.1142702075324,0.26516328402319,0.438751988471031
"FBgn0035216",0.253588061274169,1.47171128513675,3.5309370728879,0.41680473334889,0.676821239972694,NA
"FBgn0035217",1.37208232652594,2.12656166857993,1.65545420981237,1.28457897293393,0.198939450406971,NA
"FBgn0035218",1.92319929578551,-0.264504963849724,1.30261124963404,-0.203057484667076,0.839090101724711,0.907934880635514
"FBgn0035227",1638.70584667371,0.130063781612658,0.0860604690125267,1.51130691135004,0.130710273893893,0.267179195388443
"FBgn0035228",1728.77240544619,0.0308351673805317,0.0619973331625892,0.497362802681623,0.618933231580645,0.761500684298668
"FBgn0035229",1580.59225561795,0.111259955073158,0.0482880105659483,2.30409067942875,0.0212175538472921,0.066936019134768
"FBgn0035231",934.030905960459,0.128752726472495,0.0794265060466821,1.62102971515356,0.10501126601097,0.227385844324663
"FBgn0035232",976.687493823494,-0.129618147711094,0.0603449648934227,-2.14795298895305,0.0317174902442641,0.0920841972084537
"FBgn0035233",63.177347005968,-0.257657692033399,0.211487593466315,-1.21831114445225,0.223105756630176,0.389303378235843
"FBgn0035234",0.503045571637659,-2.4469297694057,2.28662733888686,-1.07010430943105,0.284572359584428,NA
"FBgn0035235",564.19318431433,0.226069864909789,0.0715316251192333,3.16041840980073,0.00157542721717877,0.00769846809186936
"FBgn0035236",1583.88615709185,0.220620354956348,0.0598873696315357,3.68392127277825,0.000229673203631085,0.00147088583602036
"FBgn0035237",3832.17934755128,0.0739400395241717,0.0711205140079804,1.03964433547084,0.29850517083221,0.474437322301109
"FBgn0035238",161.138207257663,-0.263599805519306,0.14933374087893,-1.7651724517704,0.0775347869990386,0.182244145647258
"FBgn0035240",9.47260455798914,0.213510164951129,0.628701735462555,0.339604860155258,0.734154117581305,0.841264498860943
"FBgn0035241",8.03147517123629,-0.542603683620609,0.56249803354815,-0.964632143152483,0.334729093836066,0.51358583902823
"FBgn0035243",73.0224050431518,-0.174572816175139,0.212385826265593,-0.821960764730277,0.411099227525703,0.586639118501163
"FBgn0035244",1111.88686585056,0.176384364356584,0.0666151712636773,2.64781071654708,0.00810148719389403,0.0303813191433901
"FBgn0035245",1137.17753647786,0.0337679720581199,0.0726490557106814,0.464809510981091,0.642067876132802,0.776617150173429
"FBgn0035246",6851.25748859384,0.0253105915001623,0.0644729306221077,0.392577028156424,0.69463190901228,0.813332845272529
"FBgn0035247",120.458716558144,0.0866089343823383,0.143478490857944,0.603637059913661,0.546084967999744,0.703680881706041
"FBgn0035248",55.1339107584214,-0.244960646294112,0.212060613656427,-1.15514447530076,0.248031267908217,0.418998353056599
"FBgn0035249",80.536698229936,0.163953351125699,0.173171369643489,0.946769384934893,0.343756305367646,0.52149451958679
"FBgn0035251",564.058947983451,0.113697729695244,0.100785069504725,1.12812076485112,0.259268920763632,0.431650908588744
"FBgn0035252",170.615751066085,0.257346292587805,0.149039885346082,1.72669411272175,0.0842226135484901,0.193738729421889
"FBgn0035253",15513.7118140383,-0.165952568075734,0.0682850667795275,-2.43029077809275,0.0150867136293148,0.0508555425831382
"FBgn0035254",98.3871495061453,0.159189494550342,0.164987876199421,0.964855710718583,0.334617087336385,0.513490968930959
"FBgn0035255",1.35653487317479,0.288636362164197,1.29358341515714,0.22312930019216,0.823434874885607,NA
"FBgn0035256",1.50160183168404,1.5946080137387,1.38057193804345,1.15503435192127,0.248076359429912,NA
"FBgn0035257",8.25292897493729,-0.111577638844883,0.578224911016463,-0.192965810913854,0.846985743766531,0.912426537021755
"FBgn0035258",0.753162313728694,0.984215199644199,1.81785988366301,0.541414224764667,0.588222104756996,NA
"FBgn0035260",297.983473474553,-0.221193229413375,0.0956254393308328,-2.31312118366452,0.0207159773311101,0.0657504696099052
"FBgn0035262",51.0523994450549,-0.0456559412504823,0.272735237276451,-0.167400229271454,0.867055144788487,0.924413204684381
"FBgn0035263",0.473901210530988,0.0248205226966024,2.24012016569907,0.0110799960987167,0.991159623062863,NA
"FBgn0035264",6.89205476755855,-0.178075276320294,0.582592934737303,-0.305659862491449,0.759863636603969,0.85775915034249
"FBgn0035265",0.126794030637085,0.727783859195047,3.5338115409304,0.205948690462263,0.836830991110054,NA
"FBgn0035266",157.646036843696,0.221531686868586,0.133638416206693,1.65769464467428,0.0973791153020808,0.215709494805518
"FBgn0035267",1125.07144447221,-0.0155798927351014,0.0566919291370349,-0.274816767964306,0.783457014964058,0.872364170508342
"FBgn0035268",396.638425593321,0.139668168127393,0.0916062546815365,1.52465755327451,0.127344534153317,0.262063937768962
"FBgn0035270",914.347196599855,0.111194044917135,0.0638142643417727,1.74246379025243,0.0814273221888521,0.189091721189179
"FBgn0035271",76.1533111557285,-0.0146265497904836,0.180745404544598,-0.0809234947208548,0.935502795154196,0.962978837820161
"FBgn0035272",110.094416868336,-0.489788199401093,0.15610782914464,-3.13749926627502,0.00170395700605781,0.00822173314474096
"FBgn0035273",0.761771462372215,2.05011313821676,1.88518919984382,1.08748402462024,0.276822954991186,NA
"FBgn0035279",0.467059055473022,-1.1947018427616,2.39037015992085,-0.499797840013684,0.617217431688748,NA
"FBgn0035280",13.1099693595907,-2.57980697030201,0.561740575486647,-4.59252381415936,4.37917520111733e-06,3.9625534047953e-05
"FBgn0035281",0.470920657365121,-1.2286886975945,2.38791038145196,-0.514545565502924,0.606870611805577,NA
"FBgn0035282",36.3068014315189,1.01131978090479,0.288018135431974,3.51130590921992,0.000445910947293811,0.00261966282124274
"FBgn0035283",834.447327007387,-0.0744427686585766,0.0806535244349311,-0.922994614062214,0.356010012009971,0.53461576858548
"FBgn0035285",1457.75628112192,0.0157118597428003,0.0581641207205315,0.270129756079234,0.7870604307153,0.875203318023766
"FBgn0035286",43.3274192236191,0.129439156647586,0.239247608688162,0.541025916026182,0.588489719869682,0.738245132771062
"FBgn0035287",1513.3503152937,-0.295651622516964,0.0610472296360621,-4.84299818811623,1.27894455409466e-06,1.31018203869917e-05
"FBgn0035290",87.8645694691107,-1.75792517035817,0.239762541183669,-7.33194251979302,2.26840394026135e-13,6.46653089822692e-12
"FBgn0035293",1076.69042136576,-1.21204884404405,0.117876219015906,-10.2823865081768,8.46062475912611e-25,7.80054358422492e-23
"FBgn0035294",189.317266498466,-0.0747499160317007,0.118263963581031,-0.632059959503083,0.527347697981024,0.688377084328801
"FBgn0035295",9.56482923075018,-0.0831347152554802,0.504913465584211,-0.164651412414381,0.869218362165652,0.925658763621569
"FBgn0035298",140.081466081534,0.0144874681473293,0.144601537476069,0.100188894255201,0.920194362751581,0.954330266399191
"FBgn0035299",0,NA,NA,NA,NA,NA
"FBgn0035300",0.867225787000479,-0.412049588583664,1.61345588048967,-0.255383238901216,0.798427115107161,NA
"FBgn0035308",2.4130563494579,-2.43536983127132,1.19210902759131,-2.04290863914691,0.0410614829602521,0.112872204301698
"FBgn0035309",4.96174046485923,-1.96795650831583,0.809024715315281,-2.43250480617135,0.0149947925078197,0.0506123702259324
"FBgn0035311",0,NA,NA,NA,NA,NA
"FBgn0035312",0.229769020396955,-1.40418772707738,3.38102799278144,-0.415313842439443,0.677912169131427,NA
"FBgn0035313",1.81741774440005,-2.63180341345048,1.58879155400552,-1.65648124627514,0.0976243998167479,NA
"FBgn0035315",0.470920657365121,-1.2286886975945,2.38791038145196,-0.514545565502924,0.606870611805577,NA
"FBgn0035316",9.82393996863995,0.331026165727383,0.537736847639845,0.615591375559019,0.538164244809111,0.697583758571363
"FBgn0035317",21.4483718111097,0.669713476719038,0.366325264356041,1.82819352603572,0.0675205122959305,0.164446673687899
"FBgn0035318",301.152632105089,-0.132370239092565,0.103884177976452,-1.27420981395809,0.202589068064359,0.365725264168399
"FBgn0035321",2298.20066610283,-0.260613600179446,0.0604333343028459,-4.3124147159157,1.61481178172447e-05,0.000131367120621369
"FBgn0035323",66.0099680716547,-0.0627927912163857,0.193788865081137,-0.324026827806104,0.745917723381591,0.848756238148315
"FBgn0035325",1.02951773461425,-0.77646973118075,1.76244625461491,-0.440563636563434,0.659528933037276,NA
"FBgn0035328",0,NA,NA,NA,NA,NA
"FBgn0035331",344.224750253187,-0.329957862424456,0.0988034494407681,-3.33953788346492,0.000839179042774598,0.0045247725548464
"FBgn0035332",0,NA,NA,NA,NA,NA
"FBgn0035333",2474.28297938641,-0.0752546860338046,0.0490161400696195,-1.5353042064699,0.12470912137332,0.257785236553979
"FBgn0035334",460.499300805282,-0.111269934904347,0.102682628540008,-1.08362959233161,0.278529064599154,0.452510961921347
"FBgn0035335",308.77794373721,-0.245842213446056,0.103770074119573,-2.36910511563068,0.0178311848579378,0.0585260891071633
"FBgn0035336",88.1110550538029,-0.140353557934559,0.179815416255389,-0.780542407638825,0.435071676122318,0.608933743631811
"FBgn0035337",30.8362764813985,-0.21287205898175,0.269642288338921,-0.789460956933379,0.429842640576066,0.604176566907768
"FBgn0035343",0.739430838168374,2.01314984074059,2.40979541488724,0.835402801542299,0.403490952972836,NA
"FBgn0035344",6.1032948223017,-1.02503713976871,0.706630616789142,-1.45059825517663,0.146891761452072,0.291561343425234
"FBgn0035346",261.529517650545,1.10022414585829,0.128626874484884,8.55361020210113,1.19297291997872e-17,5.37836337579835e-16
"FBgn0035348",638.065453294278,-0.628332046186988,0.128359339573753,-4.89510189343065,9.82548062446577e-07,1.02815918927181e-05
"FBgn0035355",32.2009818470478,-0.645735648707981,0.305587805168766,-2.1130936437446,0.0345927536179598,0.0989995079771254
"FBgn0035356",208.156732342273,-0.453289302807811,0.135207518099215,-3.35254510385428,0.000800721933309305,0.00435066193012037
"FBgn0035357",1700.89699438344,0.328338477560515,0.0555096569055175,5.91497940834651,3.31917104892742e-09,5.20189839429146e-08
"FBgn0035358",2.11503264012044,1.25159018271084,1.08280326923448,1.15587957505493,0.247730418196123,0.41856911009066
"FBgn0035359",71.5228621818497,1.33508194174237,0.202359762716437,6.59756625438029,4.17961928170755e-11,8.72943341408063e-10
"FBgn0035360",21.8690602336143,1.85437588482157,0.366191763019727,5.06394755996102,4.10662656016044e-07,4.54840002345043e-06
"FBgn0035370",347.515341219445,-0.549421868440584,0.0917478431937992,-5.98839001893526,2.11928370504025e-09,3.4101807291481e-08
