"","name","control_mean","starvation_mean","theta","prob","log2FC","rowMeans.txi.length..na.rm...TRUE."
"7832","FBgn0037454",2.29331557,5.001377362,-0.433095065,0.963661438,-1.124890573,1178.52568537628
"7833","FBgn0037455",0.763735025,1.710774123,-0.363600861,0.947287706,-1.163505199,1171.02380296392
"7834","FBgn0037456",NA,NA,NA,NA,NA,1211.02407299933
"7835","FBgn0037460",1.243761243,1.102496517,0.054517982,0.247988469,0.173935468,648.716769673382
"7836","FBgn0037461",0.898370129,2.452065124,-0.524476553,0.972559502,-1.448615432,816.94109110708
"7837","FBgn0037462",0.504329183,1.229372141,-0.475564698,0.966320831,-1.285484083,735.799116699012
"7838","FBgn0037463",0.504329183,2.306001472,-0.61201318,0.976569399,-2.192955819,921.193
"7839","FBgn0037464",0.872469251,2.432877096,-0.430197786,0.963498592,-1.479487248,1867.94435274983
"7840","FBgn0037465",410.7984902,534.4093085,-0.86488623,0.984829824,-0.379514258,1611.06275
"7841","FBgn0037466",2445.87255,2561.005702,-0.315540601,0.935984096,-0.066361236,3013.73909325108
"7842","FBgn0037467",495.0814844,549.8243899,-0.355796952,0.944057557,-0.15130491,2335.45579527467
"7843","FBgn0037468",681.2612599,651.1885861,0.157696189,0.774826659,0.065132757,839.078292979061
"7844","FBgn0037469",223.8579139,195.31426,0.285984569,0.919073264,0.196786037,729.105375
"7845","FBgn0037470",464.5501783,522.0345186,-0.355033383,0.943753417,-0.168310768,1747.74436596705
"7846","FBgn0037472",599.7401696,458.3557802,0.884351367,0.985729982,0.387869738,1347.06275
"7847","FBgn0037473",183.0573009,198.5270223,-0.159723694,0.792594341,-0.117040078,1472.06275
"7848","FBgn0037475",398.2263408,339.8370591,0.457817144,0.959508634,0.228745465,1252.26295563913
"7849","FBgn0037477",0.504329183,1.017565291,-0.413761431,0.961392002,-1.012683751,321.152298668538
"7850","FBgn0037478",88.91635265,120.5956444,-0.458511256,0.965114591,-0.439657127,831.06275
"7851","FBgn0037481",40.73480785,51.95098696,-0.240380057,0.899294234,-0.350889055,758.07825
"7852","FBgn0037482",169.4986578,170.7316345,-0.012522715,0.009579301,-0.010456548,2237.06275
"7853","FBgn0037483",9.67767934,10.96540922,-0.092174556,0.525903963,-0.18022661,1830.06275
"7854","FBgn0037485",NA,NA,NA,NA,NA,1685.03320079814
"7855","FBgn0037486",0.640518299,1.600055008,-0.457475184,0.965049704,-1.320809812,1310.66006237547
"7856","FBgn0037487",1.890964269,0.877952035,0.409584532,0.957141948,1.106908074,4036.23199663455
"7857","FBgn0037488",NA,NA,NA,NA,NA,1290.652
"7858","FBgn0037489",87.97049226,91.1015289,-0.047412938,0.192273844,-0.050455581,2387.06275
"7859","FBgn0037490",40.18301815,39.92405861,0.006758707,0.007229538,0.009327539,671.176375
"7860","FBgn0037491",89.01676034,80.320438,0.141600083,0.727091792,0.14830986,992.693154607889
"7861","FBgn0037492",79.01864263,69.52063238,0.157966437,0.77546036,0.184751859,1709.06275
"7862","FBgn0037498",NA,NA,NA,NA,NA,1195.61808835527
"7863","FBgn0037500",NA,NA,NA,NA,NA,573.409901954117
"7864","FBgn0037501",0.62754591,1.632759948,-0.475294405,0.966301324,-1.379519787,1750.29184047422
"7865","FBgn0037502",0.775153403,2.335133505,-0.601982544,0.975177083,-1.590951282,1694.18174484164
"7866","FBgn0037503",2.802290602,2.991722043,-0.041436665,0.148188522,-0.094369569,1045.06275
"7867","FBgn0037504",110.9648563,120.1667698,-0.126009887,0.692118514,-0.114935164,726.108375
"7868","FBgn0037506",1.693252264,3.083028931,-0.285000593,0.923576227,-0.864551503,1242.94631292389
"7869","FBgn0037512",1.008614466,1.394539959,-0.16002238,0.793328902,-0.467414451,1456.76647156075
"7870","FBgn0037513",201.386033,151.9353078,0.525593461,0.970208331,0.406506457,1176.06275
"7871","FBgn0037514",3.165784821,4.460945725,-0.1976328,0.864175542,-0.494786397,590.22675
"7872","FBgn0037515",111.8531433,82.79729349,0.438529842,0.961794336,0.433950286,1266.36999108355
"7873","FBgn0037516",NA,NA,NA,NA,NA,585.57
"7874","FBgn0037517",NA,NA,NA,NA,NA,1680.94982880349
"7875","FBgn0037518",22.82969557,13.23953276,0.456344304,0.959650285,0.786059413,1325.06275
"7876","FBgn0037519",33.83925676,49.44388017,-0.406159148,0.959530287,-0.547094083,1930.94980008597
"7877","FBgn0037520",7.186993401,6.269984136,0.089122892,0.480124744,0.196926569,1247.06275
"7878","FBgn0037521",6391.366343,6120.995218,0.415907848,0.958643119,0.062358142,3061.37379953987
"7879","FBgn0037525",6416.22767,5784.773105,0.771941018,0.980922,0.14946496,5380.30300683474
"7880","FBgn0037526",163.4302532,169.9809259,-0.071042399,0.378616711,-0.056697795,2492.55119767957
"7881","FBgn0037529",383.6591299,391.4168924,-0.054978147,0.251373755,-0.028880933,1108.06275
"7882","FBgn0037530",1412.92636,1280.307514,0.541612051,0.972220239,0.142195907,3091.96026828795
"7883","FBgn0037531",5.264293091,3.973489834,0.166507734,0.793732757,0.40583316,2975.35518596772
"7884","FBgn0037533",3271.717397,3306.022817,-0.130637456,0.708687812,-0.015048545,1939.41569151987
"7885","FBgn0037534",46.35847227,15.80951686,0.984459665,0.994566736,1.552039744,1789.06275
"7886","FBgn0037535",184.3779441,200.213758,-0.156998725,0.78589243,-0.118875028,802.664877106469
"7887","FBgn0037536",1708.9857,2144.533527,-2.305031522,0.998095034,-0.327523545,3057.74565414311
"7888","FBgn0037537",143.7151404,121.3597662,0.261076369,0.901519311,0.243921846,1124.06275
"7889","FBgn0037538",141.9420961,139.7745983,0.025929967,0.067760797,0.022200317,1303.06275
"7890","FBgn0037539",276.5211196,305.524326,-0.243153896,0.901120373,-0.143897581,1637.06275
"7891","FBgn0037540",68.93325021,53.56694936,0.295933619,0.923786843,0.363856903,2464.06275
"7892","FBgn0037541",3837.223701,4160.999948,-0.530787524,0.973527971,-0.116867397,7054.27879777788
"7893","FBgn0037543",88.1808951,81.97184386,0.096352107,0.520855964,0.105337672,939.06275
"7894","FBgn0037544",143.3616539,128.8104993,0.177444476,0.813367305,0.154408995,787.695366164391
"7895","FBgn0037546",1059.221508,930.967896,0.605713134,0.971488102,0.186201,4413.56037745498
"7896","FBgn0037547",2.782765187,3.245323825,-0.083797976,0.471332934,-0.221843263,1715.15510470957
"7897","FBgn0037548",18.14007945,15.21145554,0.156566836,0.772076216,0.254022568,1694.06275
"7898","FBgn0037549",350.361458,392.5751491,-0.346178192,0.940741295,-0.164124772,2190.06275
"7899","FBgn0037550",72.00122216,44.05943072,0.573033884,0.969745986,0.708570541,684.152231991792
"7900","FBgn0037551",688.9802093,679.543735,0.058220873,0.274616413,0.019896138,1148.11083221742
"7901","FBgn0037552",111.7140493,124.1582031,-0.16182663,0.79765376,-0.152368952,1593.06275
"7902","FBgn0037553",28.47731772,11.05551965,0.743786949,0.97987381,1.365046427,1818.71227265629
"7903","FBgn0037554",306.3499516,370.8820408,-0.507600569,0.968725194,-0.275779787,2922.6909607119
"7904","FBgn0037555",248.0543861,193.6753598,0.523022762,0.96965919,0.357016047,2095.74702187453
"7905","FBgn0037556",1384.927245,1555.071874,-0.598770796,0.974832853,-0.167171073,2546.37030671791
"7906","FBgn0037560",121.0954697,90.67809769,0.444369528,0.961299921,0.417318862,786.049317667181
"7907","FBgn0037561",47.20862127,63.49326004,-0.340966302,0.939519615,-0.427553105,1769.06275
"7908","FBgn0037562",NA,NA,NA,NA,NA,501.993
"7909","FBgn0037563",52.73214726,1.954506633,1.373620113,0.999307446,4.753806359,939.666858512065
"7910","FBgn0037565",10.45327371,30.02491297,-0.973588047,0.99247444,-1.522205234,5275.56275
"7911","FBgn0037566",301.9909616,261.4035183,0.338906953,0.940986482,0.208226812,1035.06275
"7912","FBgn0037569",45.07884834,38.35937305,0.172341562,0.804404561,0.232871517,878.06275
"7913","FBgn0037570",NA,NA,NA,NA,NA,1255.652
"7914","FBgn0037571",NA,NA,NA,NA,NA,755.802
"7915","FBgn0037572",NA,NA,NA,NA,NA,725.109375
"7916","FBgn0037573",374.5942795,305.8136127,0.55239074,0.971552007,0.292676241,1296.06275
"7917","FBgn0037574",134.6007551,104.9569599,0.385577755,0.950239414,0.358888667,1458.06275
"7918","FBgn0037576",NA,NA,NA,NA,NA,1009.78943530409
"7919","FBgn0037577",NA,NA,NA,NA,NA,419.393875
"7920","FBgn0037578",171.9767916,152.0745779,0.230517368,0.887936186,0.177434886,1671.06275
"7921","FBgn0037579",1.094599738,1.261451831,-0.089726041,0.510477867,-0.204681701,401.919505719333
"7922","FBgn0037580",473.8304931,356.6745169,0.880356096,0.985555446,0.409762901,2287.10461501024
"7923","FBgn0037581",7.131908021,8.911333067,-0.149398459,0.766177291,-0.321353167,1337.31275
"7924","FBgn0037583",58.86025757,41.81559498,0.407523371,0.95664719,0.493252765,1961.06275
"7925","FBgn0037584",NA,NA,NA,NA,NA,880.770896330674
"7926","FBgn0037589",NA,NA,NA,NA,NA,365.44056633099
"7927","FBgn0037590",1.449811318,0.871352173,0.261287023,0.901658335,0.734537322,989.561507089869
"7928","FBgn0037591",NA,NA,NA,NA,NA,979.102704802187
"7929","FBgn0037592",267.2715746,290.1923698,-0.19510161,0.861054991,-0.118703177,1795.14162741772
"7930","FBgn0037594",NA,NA,NA,NA,NA,1045.404
"7931","FBgn0037601",3.486856784,5.623523109,-0.246095389,0.903039154,-0.689547146,1875.06275
"7932","FBgn0037602",35.35101109,34.90800366,0.012852183,0.019586877,0.018193625,227.800125
"7933","FBgn0037603",211.0024379,241.9072552,-0.278313864,0.920932511,-0.197194371,514.513078146565
"7934","FBgn0037606",534.1141881,488.3987784,0.340955559,0.941519187,0.129088616,2611.06275
"7935","FBgn0037607",1122.845769,711.7256288,1.713814357,0.999999859,0.657766684,2052.90378030655
"7936","FBgn0037608",157.8883215,132.485356,0.300830162,0.925666055,0.25307156,851.06275
"7937","FBgn0037609",225.8251374,218.860624,0.065607368,0.327862217,0.04519367,836.06275
"7938","FBgn0037610",104.5892392,97.22432242,0.101246547,0.547401908,0.105345245,1069.06275
"7939","FBgn0037611",51.82662841,46.40546646,0.124416047,0.660109929,0.159398781,628.770156351959
"7940","FBgn0037612",192.2086654,251.0551589,-0.498892249,0.967629281,-0.385330992,1702.13768560316
"7941","FBgn0037613",118.875352,80.16494507,0.594716967,0.969886893,0.568406202,495.259819942624
"7942","FBgn0037614",510.1783895,570.8719319,-0.379217265,0.952707289,-0.162165342,2594.95846856178
"7943","FBgn0037615",132.3225188,99.65059789,0.355385336,0.943650277,0.409108235,1723.06275
"7944","FBgn0037616",20.62698341,22.7352699,-0.090581328,0.515991388,-0.140399282,1433.31275
"7945","FBgn0037617",56.59502015,75.62749566,-0.367983607,0.949030967,-0.418235731,1445.49288149018
"7946","FBgn0037618",NA,NA,NA,NA,NA,956.06275
"7947","FBgn0037619",71.09318892,70.71759782,0.006351171,0.006648026,0.00764208,1143.06275
"7948","FBgn0037620",38.6269343,43.76682764,-0.14893716,0.764928532,-0.180230636,974.06275
"7949","FBgn0037621",262.894926,277.9732117,-0.131116609,0.710360773,-0.08045956,1334.06275
"7950","FBgn0037622",312.5806695,317.0600996,-0.036575036,0.114871263,-0.020527771,2907.06275
"7951","FBgn0037623",466.6159475,481.180983,-0.103197189,0.589877446,-0.044344011,3250.41865911498
"7952","FBgn0037624",409.7411971,394.4423422,0.117186092,0.627709928,0.054898526,1815.08935949717
"7953","FBgn0037625",648.7100338,657.1460301,-0.037293017,0.119699889,-0.018640246,5935.07117102867
"7954","FBgn0037626",4.641453116,8.644064906,-0.397743479,0.957266461,-0.897133359,1377.06275
"7955","FBgn0037627",12.05335484,7.370212979,0.282204865,0.916838599,0.709656537,1087.29796531657
"7956","FBgn0037630",0.62754591,1.251741154,-0.395839018,0.956773215,-0.996143348,1952.99172649085
"7957","FBgn0037632",203.6978848,185.2644879,0.19839535,0.851192391,0.136844632,1779.06275
"7958","FBgn0037633",130.0587683,135.9744109,-0.077346448,0.425787189,-0.06417151,1888.15011578592
"7959","FBgn0037634",58.45991555,74.01745595,-0.296064351,0.928254119,-0.340417805,1022.06275
"7960","FBgn0037635",311.6652611,275.6754621,0.307095634,0.927967219,0.1770265,1742.18437103559
"7961","FBgn0037637",2478.686502,2552.508142,-0.176907922,0.831085026,-0.042339749,770.07575
"7962","FBgn0037638",354.4273419,326.5934998,0.228311497,0.886678636,0.117993826,2264.14461215982
"7963","FBgn0037643",2556.528811,1873.939365,2.866075957,1,0.448112012,1693.55070714802
"7964","FBgn0037644",220.294729,246.8827503,-0.254128006,0.908185444,-0.164391063,1700.06275
"7965","FBgn0037646",69.51026889,86.90921276,-0.296643887,0.928514797,-0.322282991,922.754647758266
"7966","FBgn0037647",238.3908054,245.7883336,-0.06831051,0.357515615,-0.044087846,1223.06275
"7967","FBgn0037648",298.8706418,315.3092789,-0.131394825,0.711332602,-0.077246439,1260.11972339281
"7968","FBgn0037650",NA,NA,NA,NA,NA,672.175125
"7969","FBgn0037652",171.4425963,146.7138866,0.290842692,0.921575109,0.224720174,1004.9862577241
"7970","FBgn0037653",340.6508966,351.8040077,-0.086359365,0.488527219,-0.046477914,1390.06275
"7971","FBgn0037654",36.68155469,60.36911829,-0.575341172,0.974324303,-0.718755943,1486.25602279897
"7972","FBgn0037655",1375.632166,1395.925462,-0.09946925,0.569269224,-0.021127153,2280.8727198288
"7973","FBgn0037656",73.6073532,90.1793227,-0.257024913,0.909994608,-0.292946779,1077.06275
"7974","FBgn0037657",384.8364943,400.1740511,-0.110783952,0.628165115,-0.056382003,2036.06275
"7975","FBgn0037659",1165.141319,1535.551799,-1.964979865,0.994117831,-0.39825223,5093.72405394232
"7976","FBgn0037660",241.1934932,239.5797446,0.014599298,0.02415764,0.009685047,1697.06275
"7977","FBgn0037661",4.401291139,2.578632686,0.285056711,0.918549675,0.771320524,937.297685138727
"7978","FBgn0037662",3.295245308,3.244698574,0.010789656,0.014565595,0.022301407,1340.06275
"7979","FBgn0037664",0.958410623,1.583898499,-0.208653737,0.875718369,-0.724764082,1486.03459002069
"7980","FBgn0037665",NA,NA,NA,NA,NA,943.404
"7981","FBgn0037666",NA,NA,NA,NA,NA,954.06275
"7982","FBgn0037667",35.46754113,33.82387729,0.050591891,0.220148538,0.068457268,1208.06275
"7983","FBgn0037668",3.473344096,2.478007043,0.191340127,0.838457532,0.487145054,723.11125
"7984","FBgn0037669",59.70870744,60.46082866,-0.014492184,0.013570831,-0.018059414,523.25675
"7985","FBgn0037670",69.94753292,99.85480491,-0.490330105,0.967163167,-0.513558676,773.00487162285
"7986","FBgn0037671",2729.775626,2155.407549,1.81749053,0.999759492,0.34082169,1283.06275
"7987","FBgn0037672",196.7850585,297.5816985,-0.888730453,0.986005105,-0.596665118,1197.07466637409
"7988","FBgn0037675",NA,NA,NA,NA,NA,407.422625
"7989","FBgn0037676",1545.198609,1257.022292,1.02369575,0.991700969,0.297782049,2239.13262543934
"7990","FBgn0037677",0.504329183,1.251741154,-0.54994771,0.973485241,-1.311498644,672.706274949556
"7991","FBgn0037678",58.27966916,112.7656778,-0.886674615,0.985980258,-0.952263433,688.154875
"7992","FBgn0037679",400.4232344,518.1909025,-0.855398449,0.984351649,-0.371957999,1807.96130182671
"7993","FBgn0037680",300.724474,363.5845706,-0.472205056,0.966070487,-0.273848693,1260.44739916765
"7994","FBgn0037683",2.581801927,5.228720034,-0.448456196,0.964496607,-1.018079502,1097.06275
"7995","FBgn0037684",16.51771143,13.40777701,0.157082857,0.773389981,0.300943751,1396.2370314828
"7996","FBgn0037685",NA,NA,NA,NA,NA,994.06275
"7997","FBgn0037686",2044.144029,2520.153308,-1.498219711,0.992807125,-0.302014648,449.632957120061
"7998","FBgn0037687",55.91992127,62.75142765,-0.139409645,0.737380655,-0.166285952,884.06275
"7999","FBgn0037688",126.6351888,149.7710964,-0.290953662,0.926007814,-0.242080882,1335.53892648611
"8000","FBgn0037689",831.0484093,729.5693267,0.626998304,0.977152194,0.187887442,2582.06275
"8001","FBgn0037690",937.1598936,858.638328,0.442079005,0.961559322,0.126244641,1542.06275
"8002","FBgn0037696",39.54904888,24.62507086,0.457118293,0.95957598,0.683515124,728.106375
"8003","FBgn0037697",315.448635,231.2178914,0.690920352,0.977438943,0.448152071,1962.76083000691
"8004","FBgn0037698",4054.216367,4569.494154,-0.830161405,0.98700076,-0.172611381,11976.8816309584
"8005","FBgn0037700",185.0105272,171.2599436,0.14306823,0.732116814,0.111419608,971.06275
"8006","FBgn0037702",2168.800606,2040.918643,0.413942448,0.958180698,0.087678748,4346.10595700077
"8007","FBgn0037703",215.7240578,183.6097011,0.346399309,0.942554688,0.232544791,2654.06275
"8008","FBgn0037705",5274.604106,5853.27741,-0.721260095,0.981882261,-0.150181841,5846.93315956744
"8009","FBgn0037707",205.7642372,161.0245909,0.46536283,0.959423992,0.35371123,1185.06275
"8010","FBgn0037708",123.6122892,113.7664859,0.125236182,0.663671736,0.119746558,1467.06275
"8011","FBgn0037709",63.08462778,73.10163347,-0.199106694,0.865919627,-0.212615146,1565.06275
"8012","FBgn0037710",170.3404299,185.8055729,-0.155098422,0.781094468,-0.125372877,1302.26983489365
"8013","FBgn0037712",265.7817007,280.2611518,-0.132129468,0.71384943,-0.076530003,2518.66737778753
"8014","FBgn0037713",70.36853727,53.56790093,0.336347565,0.940228317,0.39356176,839.266579865831
"8015","FBgn0037714",26.20518083,14.0324834,0.523174892,0.969691729,0.901081711,496.277875
"8016","FBgn0037715",746.9816898,668.824713,0.447163151,0.960920572,0.159444724,940.145883687471
"8017","FBgn0037716",148.0028581,151.9605473,-0.044239457,0.168475974,-0.038071777,2872.16761329233
"8018","FBgn0037717",1027.302658,963.6829927,0.350948261,0.943168752,0.092230733,2909.06275
"8019","FBgn0037718",456.6284456,400.2141443,0.394236629,0.953030809,0.190248579,2032.06275
"8020","FBgn0037719",148.3044273,165.4454286,-0.183076386,0.84272299,-0.157793763,1336.09006601956
"8021","FBgn0037720",293.3154526,272.4922359,0.180071099,0.817993937,0.106237954,2715.23717485292
"8022","FBgn0037721",2.779541647,7.073474903,-0.526656534,0.972960115,-1.347572126,607.411056973723
"8023","FBgn0037722",59.13756328,63.64085981,-0.094837794,0.54219929,-0.105878528,1110.06275
"8024","FBgn0037723",243.4704891,223.8055534,0.170653635,0.801393463,0.12150108,963.342732106161
"8025","FBgn0037724",1.567941228,2.478165638,-0.208452743,0.875538585,-0.660401136,992.182063980456
"8026","FBgn0037727",20.87825653,17.5449168,0.131125149,0.687894421,0.250948137,2012.06275
"8027","FBgn0037728",776.7830405,642.8743873,0.785866949,0.984443073,0.272974829,935.06275
"8028","FBgn0037730",5.756910816,5.489467631,0.03354596,0.108586698,0.068628619,1669.68775
"8029","FBgn0037731",233.1172585,348.4828515,-0.280452775,0.921785498,-0.580031848,1077.68348883321
"8030","FBgn0037734",771.0354341,845.8436323,-0.442045696,0.964125723,-0.13359382,3494.06275
"8031","FBgn0037736",2571.615594,2429.099883,0.463682224,0.959358336,0.082253191,4244.06275
"8032","FBgn0037737",213.1981259,231.0146016,-0.166496782,0.808613098,-0.115789286,1126.69749137632
"8033","FBgn0037739",136.6775631,144.1765418,-0.096631836,0.552918482,-0.077060019,1107.18746246554
"8034","FBgn0037741",111.2617665,133.4230952,-0.292538871,0.926691825,-0.262050498,3191.06275
"8035","FBgn0037742",4.099892478,11.94593564,-0.667053088,0.980595439,-1.542861874,1233.56275
"8036","FBgn0037743",345.9218734,485.0963751,-1.000571882,0.990949983,-0.487825158,2342.06275
"8037","FBgn0037746",9.989163831,22.64625138,-0.638308166,0.975278006,-1.180836438,1977.43775
"8038","FBgn0037747",939.1682989,1057.487883,-0.598436741,0.974798518,-0.171185515,1247.3352757547
"8039","FBgn0037749",400.2544867,344.0997795,0.392176803,0.952390589,0.218090607,737.130510782902
"8040","FBgn0037750",38.05268211,67.05692609,-0.617844621,0.977150418,-0.817388206,1781.83022995859
"8041","FBgn0037751",2.902846175,2.002668098,0.203821959,0.860233684,0.535544781,2467.68156871935
"8042","FBgn0037753",112.5725624,216.5232554,-1.080051839,0.99681457,-0.943666745,1510.06275
"8043","FBgn0037754",4627.90108,5161.652945,-1.804325323,1,-0.157475114,3242.55228919617
"8044","FBgn0037755",438.9672787,622.1724783,-1.233381053,0.996749479,-0.503201176,2906.62601683502
"8045","FBgn0037756",488.8936955,556.1667481,-0.444382809,0.964257023,-0.185996691,1199.06275
"8046","FBgn0037757",406.3116749,451.8282891,-0.303800965,0.93175051,-0.153187782,3330.06275
"8047","FBgn0037758",2015.889995,1380.68982,2.314235744,0.988277264,0.546027668,2995.06275
"8048","FBgn0037759",25.96953561,38.10298395,-0.388887453,0.955076003,-0.553083768,1883.49469945684
"8049","FBgn0037760",1072.195716,963.4209784,0.548595554,0.971914008,0.154330032,5453.06275
"8050","FBgn0037761",1.295562998,0.50074404,0.482455938,0.962786527,1.37143392,806.284154940708
"8051","FBgn0037762",NA,NA,NA,NA,NA,749.733855738923
"8052","FBgn0037763",NA,NA,NA,NA,NA,793.571625737063
"8053","FBgn0037764",NA,NA,NA,NA,NA,721.923
"8054","FBgn0037765",0.504329183,1.115313447,-0.531358594,0.973593655,-1.145011605,717.415690385922
"8055","FBgn0037766",1302.651803,1353.642373,-0.25256626,0.907200053,-0.05539513,4354.06275
"8056","FBgn0037770",366.7889638,262.1325818,0.886218016,0.985880192,0.484653546,2886.06275
"8057","FBgn0037772",0.614617421,1.502311417,-0.621727998,0.977239964,-1.289423337,2114.85931058222
"8058","FBgn0037773",61.46240692,52.46744858,0.192192705,0.840025718,0.22828163,985.158523273719
"8059","FBgn0037777",179.8507245,152.224633,0.303415076,0.926614412,0.240598136,585.229125
"8060","FBgn0037778",82.19959345,79.70650259,0.039472186,0.14507091,0.044433832,1327.06275
"8061","FBgn0037779",74.69489952,64.58657221,0.178217522,0.814723545,0.209775479,817.06275
"8062","FBgn0037780",358.146663,401.2088578,-0.306752288,0.933007069,-0.163802958,1876.06275
"8063","FBgn0037781",NA,NA,NA,NA,NA,1061.56275
"8064","FBgn0037782",NA,NA,NA,NA,NA,478.149677873491
"8065","FBgn0037783",NA,NA,NA,NA,NA,523.25675
"8066","FBgn0037786",0.762181014,1.004906957,-0.155543366,0.782216691,-0.398856355,1300.15690094087
"8067","FBgn0037788",3564.239974,2221.397489,4.397628067,1,0.682126907,1226.49054111315
"8068","FBgn0037792",153.1601032,245.7864494,-0.926681018,0.988577082,-0.682364842,3209.52738243473
"8069","FBgn0037794",209.7285087,179.112354,0.316596383,0.93182147,0.227658134,1821.06275
"8070","FBgn0037796",117.2273392,113.809652,0.044022148,0.174981352,0.042686152,2301.04672721133
"8071","FBgn0037797",8.001163302,8.559957873,-0.037904311,0.123812433,-0.097393926,670.177625
"8072","FBgn0037798",221.8218744,220.2610561,0.015039902,0.025488761,0.010187203,875.06275
"8073","FBgn0037801",126.0189154,46.16930645,1.069605115,0.991748515,1.448634332,2977.42013268877
"8074","FBgn0037802",41.69606105,37.19401748,0.116630956,0.625122564,0.164840514,929.06275
"8075","FBgn0037807",71.64946301,42.74856867,0.608013329,0.972021318,0.745079776,2137.4810171855
"8076","FBgn0037809",73.71274364,72.36104245,0.023383857,0.055941705,0.026700866,816.06275
"8077","FBgn0037810",142.8003414,199.8749271,-0.630378369,0.97652771,-0.485098079,4573.06411924317
"8078","FBgn0037811",43.19114463,58.79931282,-0.320133999,0.936966876,-0.445063744,2222.06275
"8079","FBgn0037812",NA,NA,NA,NA,NA,475.299125
"8080","FBgn0037814",290.3622506,291.2698928,-0.007561483,0.002304392,-0.00450268,3443.06275
"8081","FBgn0037815",24.58009228,26.36949236,-0.065403127,0.334627552,-0.101379466,634.20875
"8082","FBgn0037816",77.23982504,76.43212885,0.013705247,0.021718297,0.015165682,1644.06275
"8083","FBgn0037817",374.8640672,231.2152838,1.237305789,0.997624,0.697130776,1436.06275
"8084","FBgn0037818",627.9630531,280.5454471,2.116714814,0.995578042,1.162445179,1192.06275
"8085","FBgn0037819",877.3716137,246.5883416,3.502093351,1,1.831083438,980.06275
"8086","FBgn0037822",453.3279172,336.284934,0.911253759,0.990292685,0.430870864,1322.06275
"8087","FBgn0037824",NA,NA,NA,NA,NA,307.586257557206
"8088","FBgn0037826",17.11506378,20.64279944,-0.157085686,0.786112312,-0.270371964,1476.06275
"8089","FBgn0037827",NA,NA,NA,NA,NA,918.769738619979
"8090","FBgn0037828",1.639356199,2.800220384,-0.217465683,0.883113715,-0.772411018,497.112380635681
"8091","FBgn0037829",NA,NA,NA,NA,NA,1490.22281505408
"8092","FBgn0037831",640.8520719,806.2345659,-0.910528353,0.987720985,-0.33120826,3759.398744251
"8093","FBgn0037832",1.61327972,0.871506204,0.26519013,0.904442855,0.888413763,820.284002195025
"8094","FBgn0037834",230.7584989,211.0815812,0.190070823,0.836118949,0.128583088,1343.06275
"8095","FBgn0037835",846.164499,584.9576907,1.228337094,0.997937567,0.532605878,555.23925
"8096","FBgn0037836",13.96891989,20.75232209,-0.376582069,0.951961051,-0.571052304,8486.06275
"8097","FBgn0037837",16.44626874,18.99767765,-0.119278334,0.665857325,-0.20806276,965.908460423898
"8098","FBgn0037838",196.150828,225.2880456,-0.286351263,0.924113033,-0.199807337,1837.06275
"8099","FBgn0037841",21.69325294,11.75758514,0.54641948,0.97207025,0.883654624,681.165625
"8100","FBgn0037842",110.9014815,104.1115591,0.091761967,0.495215922,0.091148384,832.06275
"8101","FBgn0037843",279.1843065,309.7493629,-0.257614606,0.910358538,-0.149883468,1263.72274259262
"8102","FBgn0037844",3.295245308,11.52277947,-1.026173947,0.990102392,-1.806030985,1075.06275
"8103","FBgn0037845",51.90225972,40.24181977,0.311062648,0.929496192,0.367101805,1184.06275
"8104","FBgn0037846",250.6477704,216.6756425,0.312388473,0.930024558,0.210124418,1777.06275
"8105","FBgn0037848",368.6450369,366.7704093,0.013733474,0.02178884,0.007355086,1471.44806625657
"8106","FBgn0037849",446.1691036,409.9087264,0.253576889,0.897095404,0.12228791,2172.06275
"8107","FBgn0037850",18.70659207,20.73228462,-0.095529017,0.546327465,-0.148332349,931.06275
"8108","FBgn0037852",172.9497191,291.3639098,-1.193520791,0.99485078,-0.752469517,1896.11997678366
"8109","FBgn0037853",106.2249906,96.56500974,0.136464149,0.708497734,0.137550787,1457.06275
"8110","FBgn0037855",717.7166904,717.743889,-0.000150227,0.00059878,-5.47e-05,2924.08681967069
"8111","FBgn0037856",223.0255994,288.2811945,-0.6055284,0.975652044,-0.370267413,2995.06275
"8112","FBgn0037857",NA,NA,NA,NA,NA,1231.193
"8113","FBgn0037860",0.638964287,1.860410682,-0.601073353,0.975071344,-1.541813925,800.273566060105
"8114","FBgn0037862",0.872469251,1.226032562,-0.178836442,0.834883362,-0.490821104,2384.84094024736
"8115","FBgn0037870",NA,NA,NA,NA,NA,625.214875
"8116","FBgn0037873",1608.95885,1246.155753,1.43161547,0.999508964,0.368643032,477.448710201997
"8117","FBgn0037874",4715.02883,5571.339793,-2.280516642,0.989177967,-0.240757716,855.745163600096
"8118","FBgn0037875",168.6538606,177.2769161,-0.096705751,0.553360436,-0.071939347,1818.06275
"8119","FBgn0037876",82.13043605,91.72213085,-0.14925511,0.765789152,-0.159352914,1002.06275
"8120","FBgn0037877",252.077387,316.7601219,-0.556546676,0.973441518,-0.329524016,1724.06275
"8121","FBgn0037878",282.6304535,377.0436335,-0.734160143,0.983441637,-0.415814565,1067.23823224786
"8122","FBgn0037879",6.785122313,11.89590929,-0.423711596,0.962980013,-0.810018824,725.109375
"8123","FBgn0037880",91.95922118,80.32773328,0.193494538,0.842399385,0.195096081,1224.06275
"8124","FBgn0037881",363.3602167,354.612097,0.072592399,0.376669209,0.035158719,2137.06275
